assetid,id
GEO-UM-7134,357898a8-561c-5538-be22-320d40b6fbd4
GEO-UM-7139,2d4d9780-9cf1-54c2-8f24-a514e8a3adef
GEO-UM-8291,e9fd6065-f249-5a92-8ed2-f2536fc5458f
GEO-UM-8293,ab31edc0-aade-522f-822f-743353d960c4
GEO-UM-8294,eb30606b-8adc-506e-beba-cac5033e436f
GEO-UM-8295,7feac6bb-aa40-519b-b87c-97814967024c
GEO-V12-107861,f0183e3b-cc30-5587-a863-dd39dbf0f91f
GEO-V12-107863,cc49ae65-4abc-57aa-9980-51daf3a3f077
GEO-V12-108860,05fc40a2-c247-5efd-83e3-57ad134490cc
GEO-V12-109557,1e500ceb-b977-5458-ad38-c846fda01671
GEO-V12-109558,493af55c-ed08-5c76-afa9-3ee2e1530b4d
GEO-V12-109563,b9c0d78e-99e6-5be0-87ae-be8f4f5a0704
GEO-V12-2898,5ee1c4c0-9777-5dd1-9fbb-2f3269897bfc
GEO-V12-30220,590e5c98-d4ef-5065-aa52-efdf2ef4ad3e
GEO-V12-30240,5b4ce8cc-8764-5cd7-bd01-72da0c49aa75
GEO-V12-32250,4f2213e5-2ad9-5dac-8aed-ba9b794f2079
GEO-V12-32350,60eed6eb-33dd-5327-bec4-48d713c567a3
GEO-V12-32370,849b522f-8ecc-5e58-9789-69f6c6764355
GEO-V12-32380,8ceec198-49f4-5ef2-bb6e-2ea9bb6ce761
GEO-V12-32410,96cc7fcf-1ced-5438-8611-11dc0750bd31
GEO-V12-32420,b3c17107-f500-5576-9f7d-15b160de4557
GEO-V12-32620,ec96245d-1f19-5eba-8d84-c597fbd3b80d
GEO-V12-32630,4d4bad3d-f713-5cec-8417-3daaabd9cdc5
GEO-V12-32640,317089f4-dd41-5215-b2e7-4706f25db66c
GEO-V12-32660,56e00625-1f34-5b92-a10e-7a0542b2f1aa
GEO-V12-32670,5cf9fa78-72f9-5b7e-b071-36135a8bd64d
GEO-V12-32690,6e37eede-2e15-523a-ac6f-1c881708f88b
GEO-V12-32700,46a876c0-4c21-564f-9193-282161f7bb35
GEO-V12-32710,d19063f7-dcce-54cf-8833-4ea629b728a9
GEO-V12-32930,f826c733-4991-53f1-b8a7-8b389d35add9
GEO-V12-32940,c2f3b730-c2d4-5438-a5dd-c0fd19087347
GEO-V12-32950,15763b88-81c0-5765-9990-2770676bba8b
GEO-V12-32960,25dddc96-bd7b-5736-adc5-2989bc678962
GEO-V12-32980,693c3042-dca1-5f05-992e-726ad000fe7e
GEO-V12-33010,ae987705-1cc1-5a2e-9e58-ea83b1afdfd1
GEO-V12-33040,3ab6d1c5-2fea-5061-bb4e-7408da1f2f82
GEO-V12-33100,a4dbc670-ad9c-5912-9317-6271e0ae9e18
GEO-V12-33140,54bca1cf-162a-5b0e-aefa-86d7a8a45a0a
GEO-V12-33230,e02ea6a6-8cef-5002-8e0d-826e7880a816
GEO-V12-33280,1dde1b8d-e6fc-5169-a06e-e17289d637cf
GEO-V12-33290,488c6cb7-1358-55fe-b47f-4dd7dc5b738d
GEO-V12-33490,6129641d-1942-5111-bac6-3201b27de9cc
GEO-V12-33620,252324af-3e8e-5ceb-ae2d-f329f78cc8cc
GEO-V12-33630,b3b2168f-61af-558f-aa2c-922513cb9580
GEO-V12-33640,2fc856dc-cee5-5173-a0a3-654078a6ffdd
GEO-V12-33650,348c6d9c-edc8-5dd3-8a4a-65bbf2c0ab5a
GEO-V12-33660,6e4ea323-9bae-57e9-88fe-8d5f42ef5932
GEO-V12-34690,7b76ece3-d95c-5209-ab46-c0a36044b8f8
GEO-V12-34740,2a532099-6ca1-5987-b4e8-8272843248b0
GEO-V12-34750,1be22b2b-87b3-5c81-af5f-24f61fa9dcd1
GEO-V12-34760,55a2d323-cec4-5930-b78e-217fd112211e
GEO-V12-35050,a9c72a8e-d366-5aab-88a4-257d4184287e
GEO-V12-35060,96673e4c-8903-520e-92ea-f71483d5e7aa
GEO-V12-35080,8b2b4eeb-3c04-5af4-a991-e9cb1158eafe
GEO-V12-35240,fd1b607a-2b69-57b8-b0e9-d99a621d9264
GEO-V12-35250,1baadcad-a9bf-5ee5-81b5-a9c952c29597
GEO-V12-35360,0a95a8b5-de6d-56e1-b590-de73e047de7d
GEO-V12-35590,6ac43a28-f1c9-553f-928f-d0a72d9492e9
GEO-V12-35600,10083f53-69e0-55d7-9362-34cb8fcca02c
GEO-V12-35620,119fb285-5e70-52a7-bfaf-e7cc4878e4a7
GEO-V12-35640,7a99d188-a0e4-5028-af10-30ba6d7aaa75
GEO-V12-35680,ee204227-b34f-5dd9-bda0-a730f7ab99d1
GEO-V12-35710,9c6d8578-9e1d-56b8-aece-4899032111a2
GEO-V12-35740,94e15ddc-a49c-558b-8937-cdf35e48abb2
GEO-V12-35760,c2093aa9-fd41-5130-874a-d9b482ccecd5
GEO-V12-35780,1fcae524-55f0-5a37-b3a8-3c5a1f38ec59
GEO-V12-35910,3a61bd2d-21a3-5190-95b9-1acbd75480a3
GEO-V12-35920,a93367f8-3620-59c0-aba8-3a37dc3adf47
GoPro-001,c011c420-69c4-5993-a569-585836666a9a
GoPro-002,9262ab7c-c620-5e0e-9209-2493d4915ace
GoPro-003,aab7a6fb-0333-595a-b935-c927bc8ceb09
GoPro-004,8dac717d-5150-52b3-91ad-243642843441
SB-199430,e7c763be-2fc3-5048-a5cd-edf2537c59fb
SB-199431,2812019f-9cff-5357-a64e-ad4a805541c2
SB-202171,b9ec28e7-0f45-5f6f-bf65-438b79ffd53b
SLM-C50-117794,437be138-7b40-5b10-b6be-b43978b5e678
SLM-C50-117795,4b956672-535e-5005-a9a7-05efa67311d0
SLM-C50-117797,18f5bf2d-3be1-54fb-9254-e834a7ac3ad1
SLM-C50-118929,4b0ff1ac-90c9-5172-aa79-a12f4d2df1c2
SLM-C50-118930,1a8317a6-65b6-5158-aaa0-731573b087a1
SLM-C50-118931,fcc5d44a-d612-5eb8-89f9-68e69ebdecf8
SLM-C50-118932,fc30e78a-6a5b-5d9b-985d-1f78b74f4193
SLM-C50-118985,f0b4e606-81f5-5022-8cd8-ec471a74725d
SLM-C50-118987,cf9d9c59-8041-5db0-a61b-a6202ecbfb79
SLM-S50-107861,d9fd3883-34d5-5cb0-8243-5ba8855469db
SLM-S50-107863,1d2128a3-51a8-5886-99c6-522518f67bcd
SLM-S50-108860,d64406b9-31fe-551e-a976-93ee7eb286f5
SLM-S50-109557,2fab1a2b-f1b2-5957-b483-698b9ab20c03
SLM-S50-109558,2120f96f-b369-58bc-862a-7dcc04a64cd8
SLM-S50-109563,4e6e9c04-dc2d-5489-a4ea-140503913285
SLM-S50-12424,744e3cd5-90de-52af-b2c5-7bb367f67741
SLM-S50-12703,b0a66b9c-14bc-519d-a141-da9b8919d1e9
SLM-S50-13589,41b3fc7b-3043-5869-9c03-9cc864facfb6
SLM-S50-13593,521bc90d-a5bc-5ef7-9532-af9c61aacb83
SLM-S50-13595,23a0adbf-5b9f-55da-9c91-225868ba5fab
SLM-S50-13596,0ae87578-410a-5993-814c-e05a52ad88b3
SLM-S50-13599,b335ae4b-a41b-5489-afc3-aaf2a8183e76
SLM-S50-13648,4031413d-9283-5777-ab68-23060274b6f6
SLM-S50-13653,54b4a13a-bfaf-5584-8328-d98329f23b6a
SLM-S50-13654,36066d38-3bd2-5691-9401-9ff37cad9908
SLM-S50-13655,35a4b3be-af78-55cd-988b-73a75ec07382
SLM-S50-13656,a303ce65-6b3d-55f4-905f-25495bd39f2c
SLM-S50-13657,af677937-f03f-592c-ae6b-3b7d85f7e830
SLM-S50-13658,53adb05b-3a58-522c-8291-fa6cf0ec334a
SLM-S50-13759,ad549d30-d713-5a1e-99e5-a120cd7320c7
SLM-S50-13763,0c529dcd-d118-57e3-a896-cdc5a7157db3
SLM-S50-13767,e34a6672-ad12-5de1-8c20-fa0c52ac076c
SLM-S50-13768,05138b7a-25f3-53c7-ae48-91ae9eea8a0a
SLM-S50-13769,731e16cf-a82b-5591-b7cd-813aa8210f89
SLM-S50-13777,2d71bf48-cc71-55ad-96af-5d7f25d51b1a
SLM-S50-13778,2a6979cb-af9b-588c-be58-1f50faa9a7d0
SLM-S50-13844,bf704f3a-26e5-594f-99dc-fca1b7047aa7
SLM-S50-13846,0fc80f48-b1d9-5ab3-a00f-8bd3bd4f64a9
SLM-S50-13859,e88da556-f719-5d7d-b775-02b0c679cf35
SLM-S50-13863,ba9477fc-6f8d-5abd-b71a-a77e953f5053
SLM-S50-14026,e57b5b8b-5ab7-55b1-83bd-bfa69b200cbb
SLM-S50-14257,eb95706d-62e8-5139-9502-3bfe44fda081
SLM-S50-14415,fb518e55-a2a6-5341-ba1d-7bae826bffdf
SLM-S50-14416,993cd4d1-9add-5099-bdfe-515ce51a9aaa
SLM-S50-14419,fc33c0e8-484b-5221-9edd-66c18f0f2f57
SLM-S50-14485,8a4db314-27d6-5143-85e7-8a85112fb715
SLM-S50-14486,6e3d7e5c-5e3f-572a-8924-10ee859544bf
SLM-S50-14488,818d7452-773a-558d-85ab-de1c01d4374a
SLM-S50-14489,47a3fa96-138b-5b5a-ad36-ce49fc3f5b6e
SLM-S50-14567,232c307f-7d10-5e18-a367-4b1f10b9ee4b
SLM-S50-14568,3278e31c-94a8-5be2-ac8f-2fc68febe230
SLM-S50-14574,725a24f3-3bf8-576a-8474-10ba335134ff
SLM-S50-14575,337fe28b-d638-5346-90a3-892a12797a24
SLM-S50-14578,fddc596f-050d-5ca0-a7ce-77248c151671
SLM-S50-14579,fb94646b-7fdf-5d77-b386-c6934432322d
SLM-S50-14583,43fe694a-904b-5e75-8767-58e8d5a1799a
SLM-S50-14584,526248c9-89cc-5179-97a0-806b6c876cf6
SLM-S50-14585,d9ee7cc3-72ee-5bab-91b8-a197115771d5
SLM-S50-14586,216592c6-4913-5087-a1e7-e9e49ee15146
SLM-S50-14587,e0643a17-a4ba-5179-95c6-35d809ed0ac5
SLM-S50-14599,06aeac48-d14d-5c82-8254-7f53868f444c
SLM-S50-14603,c0dba285-054a-5866-a74a-6a4f94571858
SLM-S50-14604,ee98d54a-ed27-59dc-ba7f-ac567e525383
SLM-S50-14605,e38c8baf-be67-5417-a3bc-9b89b586ff14
SLM-S50-14613,52f0db41-55d9-5fb3-a6a6-a55c0b0f116f
SLM-S50-14614,f21a8916-5c61-502e-8ee3-4655674640eb
SLM-S50-14658,3bdcf6db-613a-5c6b-a1e7-f58b64dcdb62
SLM-S50-14829,70f2d114-c618-54a3-9207-a2c8ada06e33
SLM-S50-2898,a5527ef6-6164-5b5b-9478-e1daae295cd4
SLM-UA-10445,ee95c468-1633-50ba-9e14-3be7c9aa9ae1
SLM-UA-10601,bd0fe8a1-2f98-557e-a43f-a7f5229304ae
SLM-UA-10602,404d432b-77f7-5a4a-ae5b-25ef20026052
SLM-UA-10605,cc797738-01b5-5e38-a01a-92e2f950a3d4
SLM-UA-10607,6785512c-1e67-5daf-94fc-1ba9d3f04c34
SLM-UA-10608,3f109eb6-7de2-51cf-ad32-cb7f6bf4882d
SLM-UA-10658,9ef7c227-8264-5263-8174-306a2e126de3
SLM-UA-10694,4ea47bd4-4a43-507c-971d-8633b593a620
SLM-UA-10775,640f3052-e308-5ed7-bf9d-6e32cec9a0eb
SLM-UA-10899,a35b37c2-57ad-595c-9e02-18810dafa3eb
SRV-INFRANet,0d8c1ce1-3f5c-5be7-a517-0cba3c1042d0
SRV-Vision,06e0b294-4c7c-5560-b980-dc2edccaa34d
SRV-Vision II,910698a5-8170-542b-a5f7-58c256435a91
TLT-001,7739651f-e762-52c9-ab3d-129bf5a9d971
TLT-002,180b719b-daa4-5854-b45a-4ff92f41fbe9
TLT-003,351f9248-9252-5857-a7b8-c4c8a12199fb
TLT-004,ea4b9320-a92a-5cbc-97cc-eebccb60f4bc
TLT-005,fd5c567e-e3b0-5481-b534-0f2329e6cc1e
TLT-006,7e756c4e-1aa0-5f10-af9b-77b13d9f5741
TMP-0001,4c7ad987-63b4-50df-a23f-0a0245c0876d
TMP-0002,f233ecdd-4cd6-5161-aca3-7c5a16614f17
TMP-0003,aa3e84ba-afbf-523a-a3b2-9dc9bd47e37f
TMP-0004,f6b4e5cc-42f2-59b6-8c6d-df8f37dd8866
TMP-0005,b1da5022-2450-563c-a9aa-aef08ff6403d
TMP-0006,fe01f752-1261-5cfa-b4ef-7836618e4302
TMP-0007,4f88bf87-d655-58da-821b-7d2c4b35c5e9
TMP-0008,aa4cde30-59b8-5b11-92aa-360c208ee2f3
TMP-0009,77acaf9a-e0a8-5422-a340-94f66e92b7b1
TMP-0010,ec83e344-44f7-5538-8dd7-db413284a3c9
TMP-0011,c64e98e7-b1d0-54b8-aa99-e08efb46270d
TMP-0012,bc2959f8-69a6-5eb1-a8e9-4c088bf49f96
TMP-0013,464d5008-2662-5e5d-b56e-a7b1589df6be
TMP-0014,fd8a1855-a1ba-55a5-891e-8b8a84d7f68f
TMP-0015,d4d2a3bb-b540-53e7-83d5-3acece088c7d
TMP-0016,ba5de96d-0394-578c-9575-fa987f762a23
TMP-0017,a30f14dc-b012-5501-b1e6-3009c1d0eb95
TMP-0018,3e06c762-fd0a-597a-a810-e8c19e3a9440
TMP-0019,ffae1a81-773f-5c30-95e6-e2d925f5fc95
TMP-0020,25e3d2af-f0fd-502c-80c5-1fa73ce46669
TMP-0021,02d27977-be82-5fb0-8410-384b3b34e9aa
TMP-0022,a9f25bd2-e8b3-5438-9b48-0a68049f26d2
TMP-0023,960184fc-2ce1-52c0-a082-da730a741b77
TMP-0024,440b0061-be55-53f8-8016-2eb199388596
TMP-0025,e17df2e8-1b4c-51d8-804a-b058e0e85523
TMP-0026,53cf6d9f-8e14-53be-a88f-8b4adb7cced8
TMP-0027,5b010864-6088-52e6-a8f2-57e76bbad5db
TMP-0028,e2c6f73c-5640-577c-ab01-66814ff33998
TMP-0029,d0fad122-8dc9-5f5a-8b5c-fc7b68e528be
TMP-0030,f7c93e41-0227-5581-bd9b-4b2bbb03c1d8
TMP-0031,81be5410-7044-5d16-88fd-55d55c1b1488
TMP-0032,326e7b4a-3045-5ed7-86bf-e859e1a971bd
TMP-0033,fdab920c-ee86-5534-bcfa-a97b044a51f7
TMP-0034,537c11a3-10ea-5c7c-8269-2555d6a47da9
TMP-0035,521f9b42-c677-5888-b273-1ce9f17eabcf
TS-001,055878c3-6cc4-5f67-8029-e865483bf057
TS-002,e41f1cd8-04c0-55fe-89db-4b8b75f19959
TS-003,af7c9d06-fe04-50d5-b1fd-0e93c2cd604d
TS-004,e3d595db-1918-577a-a228-4e71796d91ad
TS-005,51894e10-ea81-5a5c-b79b-db158cb92ad4
TS-006,cc55463f-0eca-5550-8129-08d91409ac99
TS-007,78631217-1251-5143-9b39-48ab5a63a6b7
TS-008,9fb8db1c-59db-53b4-94ea-035fd9f944bf
TS-009,1c34a308-35cf-5fe8-8480-2fecce74855e
TS-010,8723c15d-95e7-5d1f-b195-fc2d17859f28
TS-011,52f7216d-de4f-5042-bbf3-00aa8ee52a36
TS-012,8737428f-cdf7-5758-89e7-e698d50cf806
TS-013,ef900343-bd9c-5586-a6ac-86fcd8ff0416
TS-014,b9941462-fc63-5028-892f-f20851f38e79
TS-015,f1cf5fa6-2768-5000-a21e-41db57fdc7c6
TS-016,2ddf028a-286f-5c46-beb4-8ebad9d1f550
VWR-001,26875173-c0f3-5f32-a50e-d923e5bb6a9f
VWR-002,e8fcea8c-4fa1-58a8-9ea5-b6987e0e1745
VWR-003,2268d8e0-f898-58b2-a5f6-0548e6c2bddd
VWR-004,9336dbed-243e-5df3-a477-c758397909aa
VWR-005,09973974-7eda-5abd-aa86-d99526124a90
SLM-LD-PA-1712.0,7e001518-babf-5ae0-9613-df854a03bad4
SLM-LD-EL-323309.0,6c7cacf9-d649-5bb5-81b5-ffe5f3debb27
SLM-LD-PA-1714.0,b77d7f8c-e5ae-5bf0-9338-3dd0851979c0
SLM-LD-EL-323316.0,18110961-3c5f-5f3d-997f-8102c21e0829
SLM-LD-PA-1717.0,0444381e-24a4-52de-b43c-e9212220676e
SLM-LD-EL-323155.0,003fd4b9-35b4-5853-b78d-ab16d3859141
